id,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
1106,2000011388,Mannitol 500ml Bag,Drug,MIMIC-IV,Prescription Drug,NA,Mannitol 500ml Bag,1970-01-01,2099-12-31,NA
1107,2000010989,Nitroprusside,Drug,MIMIC-IV,Prescription Drug,NA,NITROPRUSSIDE,1970-01-01,2099-12-31,NA
1109,2000011400,Vancomycin Bag,Drug,MIMIC-IV,Prescription Drug,NA,Vancomycin Bag,1970-01-01,2099-12-31,NA
1114,2000010657,Felodipine,Drug,MIMIC-IV,Prescription Drug,NA,Felodipine TAB,1970-01-01,2099-12-31,NA
1117,2000010065,"Estrogens, Conjugated (USP) 0.625 MG/ML Vaginal Cream [Premarin]",Drug,MIMIC-IV,Prescription Drug,NA,Premarin 0.625 mg/gram Vaginal Cream,1970-01-01,2099-12-31,NA
1119,2000010125,prednisolone,Drug,MIMIC-IV,Prescription Drug,NA,"Prednisolone Acetate 0.12 % Eye Drops, Susp",1970-01-01,2099-12-31,NA
1126,2000010250,Cosyntropin,Drug,MIMIC-IV,Prescription Drug,NA,Cosyntropin 250 mcg Vial,1970-01-01,2099-12-31,NA
1130,2000011221,Ipratropium,Drug,MIMIC-IV,Prescription Drug,NA,Ipratropium bromide 1 SPRAY,1970-01-01,2099-12-31,NA
1134,2000010870,Prednisone,Drug,MIMIC-IV,Prescription Drug,NA,Prednisone 5MG /ML ORAL CONCENTRATE,1970-01-01,2099-12-31,NA
1138,2000010252,Ipratropium,Drug,MIMIC-IV,Prescription Drug,NA,Ipratropium Bromide 0.06 % Nasal Spray Aerosol,1970-01-01,2099-12-31,NA
1139,2000010237,Tobramycin,Drug,MIMIC-IV,Prescription Drug,NA,Tobramycin Fortified Ophth. Soln. 14mg/mL,1970-01-01,2099-12-31,NA
1140,2000010254,thyroid (USP),Drug,MIMIC-IV,Prescription Drug,NA,Thyroid 4mg,1970-01-01,2099-12-31,NA
1143,2000010877,Phenylephrine,Drug,MIMIC-IV,Prescription Drug,NA,PHENYLEPHRINE HCL,1970-01-01,2099-12-31,NA
1157,2000010932,Propofol,Drug,MIMIC-IV,Prescription Drug,NA,Propofol Diprivan 200mg,1970-01-01,2099-12-31,NA
1162,2000011170,levothyroxine,Drug,MIMIC-IV,Prescription Drug,NA,Levothyroxine Sodium 50 mcg,1970-01-01,2099-12-31,NA
1168,2000010158,Sodium Chloride Prefilled Syringe,Drug,MIMIC-IV,Prescription Drug,NA,Sodium Chloride 0.9%  Flush Syringe,1970-01-01,2099-12-31,NA
1171,2000011398,SW 100ml Bag,Drug,MIMIC-IV,Prescription Drug,NA,SW 100ml Bag,1970-01-01,2099-12-31,NA
1176,2000010066,Ipratropium,Drug,MIMIC-IV,Prescription Drug,NA,Ipratropium Bromide Neb,1970-01-01,2099-12-31,NA
1178,2000010953,levothyroxine,Drug,MIMIC-IV,Prescription Drug,NA,Levothyroxine 37.5 mcg,1970-01-01,2099-12-31,NA
1183,2000011393,Pantoprazole Send Vial,Drug,MIMIC-IV,Prescription Drug,NA,Pantoprazole Send Vial,1970-01-01,2099-12-31,NA
1185,2000011156,heparin,Drug,MIMIC-IV,Prescription Drug,NA,Heparin Sodium,1970-01-01,2099-12-31,NA
1194,2000011368,Epoetin Alfa Send Vial,Drug,MIMIC-IV,Prescription Drug,NA,Epoetin Alfa Send Vial,1970-01-01,2099-12-31,NA
1197,2000010403,Propofol,Drug,MIMIC-IV,Prescription Drug,NA,PROPOFOL (*GENERIC*),1970-01-01,2099-12-31,NA
1198,2000011386,Magnesium Sulfate Replacement (Critical Care and Oncology) 50 mL Bag,Drug,MIMIC-IV,Prescription Drug,NA,Magnesium Sulfate Replacement (Critical Care and Oncology) 50 mL Bag,1970-01-01,2099-12-31,NA
1208,2000010818,Oxycodone,Drug,MIMIC-IV,Prescription Drug,NA,OxycoDONE,1970-01-01,2099-12-31,NA
1215,2000011206,Phenylephrine,Drug,MIMIC-IV,Prescription Drug,NA,Phenylephrine HCl 1% Phenylephrine 1%,1970-01-01,2099-12-31,NA
1217,2000010720,Atropine,Drug,MIMIC-IV,Prescription Drug,NA,Atropine Sulfate,1970-01-01,2099-12-31,NA
1222,2000011381,Iso-Osmotic Dextrose 50 mL Bag,Drug,MIMIC-IV,Prescription Drug,NA,Iso-Osmotic Dextrose 50 mL Bag,1970-01-01,2099-12-31,NA
1231,2000010440,Clonidine,Drug,MIMIC-IV,Prescription Drug,NA,Clonidine TTS 1 Patch,1970-01-01,2099-12-31,NA
1234,2000010395,Fentanyl,Drug,MIMIC-IV,Prescription Drug,NA,Fentanyl Citrate 800-1600 mcg,1970-01-01,2099-12-31,NA
1253,2000011154,Levalbuterol,Drug,MIMIC-IV,Prescription Drug,NA,Levalbuterol (Xopenex) 0.63 mg/3 mL,1970-01-01,2099-12-31,NA
1255,2000010375,Tobramycin,Drug,MIMIC-IV,Prescription Drug,NA,Tobramycin Fortified Ophth. Soln. 15mg/ml,1970-01-01,2099-12-31,NA
1265,2000010248,Lorazepam,Drug,MIMIC-IV,Prescription Drug,NA,LORAZEPAM,1970-01-01,2099-12-31,NA
1271,2000010251,esmolol,Drug,MIMIC-IV,Prescription Drug,NA,ESMOLOL,1970-01-01,2099-12-31,NA
1272,2000010501,Fentanyl,Drug,MIMIC-IV,Prescription Drug,NA,Fentanyl Citrate 250mcg/5mL Amp,1970-01-01,2099-12-31,NA
1282,2000011235,albuterol,Drug,MIMIC-IV,Prescription Drug,NA,Albuterol Inhaler,1970-01-01,2099-12-31,NA
1283,2000010341,Potassium,Drug,MIMIC-IV,Prescription Drug,NA,Potassium Phosphate 3mmol/ml-15ml,1970-01-01,2099-12-31,NA
1293,2000010616,Metoprolol,Drug,MIMIC-IV,Prescription Drug,NA,METOPROLOL,1970-01-01,2099-12-31,NA
1307,2000011166,Nitroglycerin,Drug,MIMIC-IV,Prescription Drug,NA,Nitroglycerin SL,1970-01-01,2099-12-31,NA
1309,2000010385,Brimonidine tartrate 1.5 MG/ML Ophthalmic Solution [Alphagan],Drug,MIMIC-IV,Prescription Drug,NA,Alphagan P 0.15 % Eye Drops,1970-01-01,2099-12-31,NA
1310,2000010013,Thrombin,Drug,MIMIC-IV,Prescription Drug,NA,"Thrombin 5,000 units",1970-01-01,2099-12-31,NA
1311,2000011361,Calcium Gluconate 2 g / 100 mL Premix Bag,Drug,MIMIC-IV,Prescription Drug,NA,Calcium Gluconate 2 g / 100 mL Premix Bag,1970-01-01,2099-12-31,NA
1312,2000010541,Lidocaine,Drug,MIMIC-IV,Prescription Drug,NA,Lidocaine 1% 1%,1970-01-01,2099-12-31,NA
1315,2000010414,Sodium Bicarbonate,Drug,MIMIC-IV,Prescription Drug,NA,SODIUM BICARBONATE,1970-01-01,2099-12-31,NA
1319,2000010761,Tobramycin,Drug,MIMIC-IV,Prescription Drug,NA,Tobramycin Fortified Ophth. 15mg/ml bottle,1970-01-01,2099-12-31,NA
1331,2000011376,HYDROmorphone (Dilaudid) 20 mg / 100 mL Premix Bag,Drug,MIMIC-IV,Prescription Drug,NA,HYDROmorphone (Dilaudid) 20 mg / 100 mL Premix Bag,1970-01-01,2099-12-31,NA
1334,2000010469,brimonidine,Drug,MIMIC-IV,Prescription Drug,NA,brimonidine 0.1,1970-01-01,2099-12-31,NA
1340,2000010275,Cosyntropin,Drug,MIMIC-IV,Prescription Drug,NA,Cosyntropin  250 mcg Vial,1970-01-01,2099-12-31,NA
1348,2000010489,Lidocaine,Drug,MIMIC-IV,Prescription Drug,NA,Lidocaine 1% P.F.,1970-01-01,2099-12-31,NA
1349,2000011280,Hydralazine,Drug,MIMIC-IV,Prescription Drug,NA,HydrALAzine,1970-01-01,2099-12-31,NA
1351,2000010988,Diazepam,Drug,MIMIC-IV,Prescription Drug,NA,Diazepam,1970-01-01,2099-12-31,NA
1356,2000010058,Phenytoin,Drug,MIMIC-IV,Prescription Drug,NA,Phenytoin Sodium,1970-01-01,2099-12-31,NA
1368,2000010160,Water,Drug,MIMIC-IV,Prescription Drug,NA,Water water,1970-01-01,2099-12-31,NA
1369,2000010212,Lidocaine,Drug,MIMIC-IV,Prescription Drug,NA,Lidocaine,1970-01-01,2099-12-31,NA
1372,2000010621,Vancomycin,Drug,MIMIC-IV,Prescription Drug,NA,Vancomycin Enema 200mg/100ml ns,1970-01-01,2099-12-31,NA
1375,2000010564,Phenylephrine,Drug,MIMIC-IV,Prescription Drug,NA,Phenylephrine,1970-01-01,2099-12-31,NA
1381,2000010678,Baclofen,Drug,MIMIC-IV,Prescription Drug,NA,baclofen 3000mcg/ml,1970-01-01,2099-12-31,NA
1384,2000011138,Aspirin,Drug,MIMIC-IV,Prescription Drug,NA,Aspirin (Rectal),1970-01-01,2099-12-31,NA
1385,2000011343,Vancomycin,Drug,MIMIC-IV,Prescription Drug,NA,Vancomycin Enema Vancomycin 1mg/ml,1970-01-01,2099-12-31,NA
1389,2000011268,Albuterol,Drug,MIMIC-IV,Prescription Drug,NA,ALBUTEROL,1970-01-01,2099-12-31,NA
1392,2000010543,Ritonavir 100 MG Oral Capsule,Drug,MIMIC-IV,Prescription Drug,NA,Ritonavir 100mg capsule 100mg Capsule,1970-01-01,2099-12-31,NA
1396,2000010672,Magnesium Sulfate,Drug,MIMIC-IV,Prescription Drug,NA,MAGNESIUM SULFATE,1970-01-01,2099-12-31,NA
1401,2000001405,UNABLE TO OBTAIN,Race,MIMIC-IV,Race,S,UNABLE TO OBTAIN,1970-01-01,2099-12-31,NA
1403,2000001401,UNKNOWN,Race,MIMIC-IV,Race,S,UNKNOWN,1970-01-01,2099-12-31,NA
1405,2000001402,OTHER,Race,MIMIC-IV,Race,S,OTHER,1970-01-01,2099-12-31,NA
1466,2000002013,TD,Route,MIMIC-IV,Qualifier Value,NA,TD,1970-01-01,2099-12-31,NA
1467,2000002019,SUBCUT,Route,MIMIC-IV,Qualifier Value,NA,SUBCUT,1970-01-01,2099-12-31,NA
1469,2000002068,AS,Route,MIMIC-IV,Qualifier Value,NA,AS,1970-01-01,2099-12-31,NA
1470,2000002024,LEFT EYE,Route,MIMIC-IV,Qualifier Value,NA,LEFT EYE,1970-01-01,2099-12-31,NA
1471,2000002041,UVC,Route,MIMIC-IV,Qualifier Value,NA,UVC,1970-01-01,2099-12-31,NA
1472,2000002051,IRR,Route,MIMIC-IV,Qualifier Value,NA,IRR,1970-01-01,2099-12-31,NA
1476,2000002079,SC INFUSION,Route,MIMIC-IV,Qualifier Value,NA,SC INFUSION,1970-01-01,2099-12-31,NA
1479,2000002018,SL,Route,MIMIC-IV,Qualifier Value,NA,SL,1970-01-01,2099-12-31,NA
1480,2000002092,Nasal,Route,MIMIC-IV,Qualifier Value,NA,NU,1970-01-01,2099-12-31,NA
1482,2000002026,LOCK,Route,MIMIC-IV,Qualifier Value,NA,LOCK,1970-01-01,2099-12-31,NA
1484,2000002094,Intravenous,Route,MIMIC-IV,Qualifier Value,NA,PB,1970-01-01,2099-12-31,NA
1486,2000002014,NG,Route,MIMIC-IV,Qualifier Value,NA,NG,1970-01-01,2099-12-31,NA
1487,2000002050,IR,Route,MIMIC-IV,Qualifier Value,NA,IR,1970-01-01,2099-12-31,NA
1488,2000002085,SCPCA,Route,MIMIC-IV,Qualifier Value,NA,SCPCA,1970-01-01,2099-12-31,NA
1489,2000002039,IN,Route,MIMIC-IV,Qualifier Value,NA,IN,1970-01-01,2099-12-31,NA
1491,2000002015,ED,Route,MIMIC-IV,Qualifier Value,NA,ED,1970-01-01,2099-12-31,NA
1492,2000002086,IV FLUSH,Route,MIMIC-IV,Qualifier Value,NA,IV FLUSH,1970-01-01,2099-12-31,NA
1493,2000002016,NEB,Route,MIMIC-IV,Qualifier Value,NA,NEB,1970-01-01,2099-12-31,NA
1494,2000002072,ND,Route,MIMIC-IV,Qualifier Value,NA,ND,1970-01-01,2099-12-31,NA
1497,2000002070,PO/OG,Route,MIMIC-IV,Qualifier Value,NA,PO/OG,1970-01-01,2099-12-31,NA
1498,2000002081,AERO,Route,MIMIC-IV,Qualifier Value,NA,AERO,1970-01-01,2099-12-31,NA
1499,2000002043,BOTH EARS,Route,MIMIC-IV,Qualifier Value,NA,BOTH EARS,1970-01-01,2099-12-31,NA
1500,2000002025,OU,Route,MIMIC-IV,Qualifier Value,NA,OU,1970-01-01,2099-12-31,NA
1501,2000002021,DIALYS,Route,MIMIC-IV,Qualifier Value,NA,DIALYS,1970-01-01,2099-12-31,NA
1502,2000002059,AU,Route,MIMIC-IV,Qualifier Value,NA,AU,1970-01-01,2099-12-31,NA
1504,2000002017,IV BOLUS,Route,MIMIC-IV,Qualifier Value,NA,IV BOLUS,1970-01-01,2099-12-31,NA
1505,2000002046,AD,Route,MIMIC-IV,Qualifier Value,NA,AD,1970-01-01,2099-12-31,NA
1506,2000002054,NS,Route,MIMIC-IV,Qualifier Value,NA,NS,1970-01-01,2099-12-31,NA
1507,2000002023,RIGHT EYE,Route,MIMIC-IV,Qualifier Value,NA,RIGHT EYE,1970-01-01,2099-12-31,NA
1509,2000002006,IM,Route,MIMIC-IV,Qualifier Value,NA,IM,1970-01-01,2099-12-31,NA
1510,2000002063,IV INFUSION,Route,MIMIC-IV,Qualifier Value,NA,IV INFUSION,1970-01-01,2099-12-31,NA
1511,2000002011,ORAL,Route,MIMIC-IV,Qualifier Value,NA,ORAL,1970-01-01,2099-12-31,NA
1512,2000002049,IVCI,Route,MIMIC-IV,Qualifier Value,NA,IVCI,1970-01-01,2099-12-31,NA
1514,2000002033,VG,Route,MIMIC-IV,Qualifier Value,NA,VG,1970-01-01,2099-12-31,NA
1517,2000002047,RIGHT EAR,Route,MIMIC-IV,Qualifier Value,NA,RIGHT EAR,1970-01-01,2099-12-31,NA
1518,2000002065,FEMORAL VEIN,Route,MIMIC-IV,Qualifier Value,NA,FEMORAL VEIN,1970-01-01,2099-12-31,NA
1519,2000002007,IH,Route,MIMIC-IV,Qualifier Value,NA,IH,1970-01-01,2099-12-31,NA
1521,2000002003,PO,Route,MIMIC-IV,Qualifier Value,NA,PO,1970-01-01,2099-12-31,NA
1523,2000002029,PERIPHNERVE,Route,MIMIC-IV,Qualifier Value,NA,PERIPHNERVE,1970-01-01,2099-12-31,NA
1524,2000002009,PR,Route,MIMIC-IV,Qualifier Value,NA,PR,1970-01-01,2099-12-31,NA
1525,2000002042,OS,Route,MIMIC-IV,Qualifier Value,NA,OS,1970-01-01,2099-12-31,NA
1526,2000002010,BOTH EYES,Route,MIMIC-IV,Qualifier Value,NA,BOTH EYES,1970-01-01,2099-12-31,NA
1528,2000002093,Haemodialysis,Route,MIMIC-IV,Qualifier Value,NA,REPLACE,1970-01-01,2099-12-31,NA
1532,2000002096,DWELL,Route,MIMIC-IV,Qualifier Value,NA,DWELL,1970-01-01,2099-12-31,NA
1534,2000002084,IV FLUSH*,Route,MIMIC-IV,Qualifier Value,NA,IV FLUSH*,1970-01-01,2099-12-31,NA
1535,2000002020,ID,Route,MIMIC-IV,Qualifier Value,NA,ID,1970-01-01,2099-12-31,NA
1536,2000002034,NAS,Route,MIMIC-IV,Qualifier Value,NA,NAS,1970-01-01,2099-12-31,NA
1537,2000002002,PO/NG,Route,MIMIC-IV,Qualifier Value,NA,PO/NG,1970-01-01,2099-12-31,NA
1538,2000002012,IVPCA,Route,MIMIC-IV,Qualifier Value,NA,IVPCA,1970-01-01,2099-12-31,NA
1539,2000002088,EDPCA,Route,MIMIC-IV,Qualifier Value,NA,EDPCA,1970-01-01,2099-12-31,NA
1540,2000002001,IV,Route,MIMIC-IV,Qualifier Value,NA,IV,1970-01-01,2099-12-31,NA
1541,2000002053,TRANSDERMAL,Route,MIMIC-IV,Qualifier Value,NA,TRANSDERMAL,1970-01-01,2099-12-31,NA
1542,2000002005,IV DRIP,Route,MIMIC-IV,Qualifier Value,NA,IV DRIP,1970-01-01,2099-12-31,NA
1543,2000002008,TP,Route,MIMIC-IV,Qualifier Value,NA,TP,1970-01-01,2099-12-31,NA
1545,2000002076,SUBCUT INFUSION,Route,MIMIC-IV,Qualifier Value,NA,SUBCUT INFUSION,1970-01-01,2099-12-31,NA
1546,2000002030,INHALATION,Route,MIMIC-IV,Qualifier Value,NA,INHALATION,1970-01-01,2099-12-31,NA
1548,2000002038,DLUVC,Route,MIMIC-IV,Qualifier Value,NA,DLUVC,1970-01-01,2099-12-31,NA
1550,2000002071,IVS,Route,MIMIC-IV,Qualifier Value,NA,IVS,1970-01-01,2099-12-31,NA
1552,2000002048,LEFT EAR,Route,MIMIC-IV,Qualifier Value,NA,LEFT EAR,1970-01-01,2099-12-31,NA
1553,2000002064,TT,Route,MIMIC-IV,Qualifier Value,NA,TT,1970-01-01,2099-12-31,NA
1554,2000002069,SCPUMP,Route,MIMIC-IV,Qualifier Value,NA,SCPUMP,1970-01-01,2099-12-31,NA
1557,2000002095,Intravenous,Route,MIMIC-IV,Qualifier Value,NA,PAL,1970-01-01,2099-12-31,NA
1558,2000002040,OD,Route,MIMIC-IV,Qualifier Value,NA,OD,1970-01-01,2099-12-31,NA
1559,2000002056,LUMBAR PLEXUS,Route,MIMIC-IV,Qualifier Value,NA,LUMBAR PLEXUS,1970-01-01,2099-12-31,NA
1560,2000002004,SC,Route,MIMIC-IV,Qualifier Value,NA,SC,1970-01-01,2099-12-31,NA
1561,2000002073,INFUSION VIA ON-Q PUMP,Route,MIMIC-IV,Qualifier Value,NA,INFUSION VIA ON-Q PUMP,1970-01-01,2099-12-31,NA
1562,2000001860,CMED,Visit,MIMIC-IV,Visit,NA,CMED,1970-01-01,2099-12-31,NA
1563,2000001862,OMED,Visit,MIMIC-IV,Visit,NA,OMED,1970-01-01,2099-12-31,NA
1565,2000001864,NMED,Visit,MIMIC-IV,Visit,NA,NMED,1970-01-01,2099-12-31,NA
1566,2000001861,SURG,Visit,MIMIC-IV,Visit,NA,SURG,1970-01-01,2099-12-31,NA
1567,2000001865,VSURG,Visit,MIMIC-IV,Visit,NA,VSURG,1970-01-01,2099-12-31,NA
1568,2000001802,DIRECT EMER.,Visit,MIMIC-IV,Visit,NA,DIRECT EMER.,1970-01-01,2099-12-31,NA
1569,2000001801,AMBULATORY OBSERVATION,Visit,MIMIC-IV,Visit,NA,AMBULATORY OBSERVATION,1970-01-01,2099-12-31,NA
1570,2000001806,EW EMER.,Visit,MIMIC-IV,Visit,NA,EW EMER.,1970-01-01,2099-12-31,NA
1571,2000001804,ELECTIVE,Visit,MIMIC-IV,Visit,NA,ELECTIVE,1970-01-01,2099-12-31,NA
1572,2000001803,DIRECT OBSERVATION,Visit,MIMIC-IV,Visit,NA,DIRECT OBSERVATION,1970-01-01,2099-12-31,NA
1573,2000001807,OBSERVATION ADMIT,Visit,MIMIC-IV,Visit,NA,OBSERVATION ADMIT,1970-01-01,2099-12-31,NA
1574,2000001805,EU OBSERVATION,Visit,MIMIC-IV,Visit,NA,EU OBSERVATION,1970-01-01,2099-12-31,NA
1575,2000001809,URGENT,Visit,MIMIC-IV,Visit,NA,URGENT,1970-01-01,2099-12-31,NA
1576,2000001808,SURGICAL SAME DAY ADMISSION,Visit,MIMIC-IV,Visit,NA,SURGICAL SAME DAY ADMISSION,1970-01-01,2099-12-31,NA
1577,2000001905,Medicine/Cardiology,Visit,MIMIC-IV,Visit,NA,Medicine/Cardiology,1970-01-01,2099-12-31,NA
1578,2000001901,Emergency Department,Visit,MIMIC-IV,Visit,NA,Emergency Department,1970-01-01,2099-12-31,NA
1579,2000001903,Emergency Department Observation,Visit,MIMIC-IV,Visit,NA,Emergency Department Observation,1970-01-01,2099-12-31,NA
1580,2000001902,Medicine,Visit,MIMIC-IV,Visit,NA,Medicine,1970-01-01,2099-12-31,NA
1582,2000001605,INTERNAL TRANSFER TO OR FROM PSYCH,Visit,MIMIC-IV,Visit,NA,INTERNAL TRANSFER TO OR FROM PSYCH,1970-01-01,2099-12-31,NA
1583,2000001606,PACU,Visit,MIMIC-IV,Visit,NA,PACU,1970-01-01,2099-12-31,NA
1584,2000001635,Medicine/Cardiology Intermediate,Visit,MIMIC-IV,Visit,NA,Medicine/Cardiology Intermediate,1970-01-01,2099-12-31,NA
1585,2000001603,EMERGENCY ROOM,Visit,MIMIC-IV,Visit,NA,EMERGENCY ROOM,1970-01-01,2099-12-31,NA
1586,2000001641,Cardiology,Visit,MIMIC-IV,Visit,NA,Cardiology,1970-01-01,2099-12-31,NA
1588,2000001630,Coronary Care Unit (CCU),Visit,MIMIC-IV,Visit,NA,Coronary Care Unit (CCU),1970-01-01,2099-12-31,NA
1590,2000001638,Neuro Intermediate,Visit,MIMIC-IV,Visit,NA,Neuro Intermediate,1970-01-01,2099-12-31,NA
1591,2000001608,TRANSFER FROM HOSPITAL,Visit,MIMIC-IV,Visit,NA,TRANSFER FROM HOSPITAL,1970-01-01,2099-12-31,NA
1592,2000001632,Surgery,Visit,MIMIC-IV,Visit,NA,Surgery,1970-01-01,2099-12-31,NA
1593,2000001604,INFORMATION NOT AVAILABLE,Visit,MIMIC-IV,Visit,NA,INFORMATION NOT AVAILABLE,1970-01-01,2099-12-31,NA
1594,2000001633,Surgery/Vascular/Intermediate,Visit,MIMIC-IV,Visit,NA,Surgery/Vascular/Intermediate,1970-01-01,2099-12-31,NA
1596,2000001642,Neuro Stepdown,Visit,MIMIC-IV,Visit,NA,Neuro Stepdown,1970-01-01,2099-12-31,NA
1597,2000001601,AMBULATORY SURGERY TRANSFER,Visit,MIMIC-IV,Visit,NA,AMBULATORY SURGERY TRANSFER,1970-01-01,2099-12-31,NA
1598,2000001609,TRANSFER FROM SKILLED NURSING FACILITY,Visit,MIMIC-IV,Visit,NA,TRANSFER FROM SKILLED NURSING FACILITY,1970-01-01,2099-12-31,NA
1599,2000001622,Medical/Surgical Intensive Care Unit (MICU/SICU),Visit,MIMIC-IV,Visit,NA,Medical/Surgical Intensive Care Unit (MICU/SICU),1970-01-01,2099-12-31,NA
1600,2000001640,Neuro Surgical Intensive Care Unit (Neuro SICU),Visit,MIMIC-IV,Visit,NA,Neuro Surgical Intensive Care Unit (Neuro SICU),1970-01-01,2099-12-31,NA
1602,2000001711,PSYCH FACILITY,Visit,MIMIC-IV,Visit,NA,PSYCH FACILITY,1970-01-01,2099-12-31,NA
1605,2000001709,HOSPICE,Visit,MIMIC-IV,Visit,NA,HOSPICE,1970-01-01,2099-12-31,NA
1611,2000001702,AGAINST ADVICE,Visit,MIMIC-IV,Visit,NA,AGAINST ADVICE,1970-01-01,2099-12-31,NA
1612,2000001713,SKILLED NURSING FACILITY,Visit,MIMIC-IV,Visit,NA,SKILLED NURSING FACILITY,1970-01-01,2099-12-31,NA
1613,2000001705,DIED,Visit,MIMIC-IV,Visit,NA,DIED,1970-01-01,2099-12-31,NA
1646,2000025510,BLOOD CULTURE,Specimen,MIMIC-IV,Specimen,NA,70012,1970-01-01,2099-12-31,NA
1647,2000025562,"URINE,PROSTATIC MASSAGE",Specimen,MIMIC-IV,Specimen,NA,70078,1970-01-01,2099-12-31,NA
1649,2000025542,PERITONEAL FLUID,Specimen,MIMIC-IV,Specimen,NA,70053,1970-01-01,2099-12-31,NA
1650,2000025543,PLEURAL FLUID,Specimen,MIMIC-IV,Specimen,NA,70054,1970-01-01,2099-12-31,NA
1651,2000025528,FOREIGN BODY,Specimen,MIMIC-IV,Specimen,NA,70034,1970-01-01,2099-12-31,NA
1653,2000025564,"URINE,KIDNEY",Specimen,MIMIC-IV,Specimen,NA,70080,1970-01-01,2099-12-31,NA
1657,2000025569,Blood (CMV AB),Specimen,MIMIC-IV,Specimen,NA,70087,1970-01-01,2099-12-31,NA
1660,2000025561,URINE,Specimen,MIMIC-IV,Specimen,NA,70077,1970-01-01,2099-12-31,NA
1661,2000025502,ABSCESS,Specimen,MIMIC-IV,Specimen,NA,70003,1970-01-01,2099-12-31,NA
1664,2000025552,SWAB,Specimen,MIMIC-IV,Specimen,NA,70068,1970-01-01,2099-12-31,NA
1665,2000025513,BLOOD,Specimen,MIMIC-IV,Specimen,NA,70015,1970-01-01,2099-12-31,NA
1666,2000025526,Blood (EBV),Specimen,MIMIC-IV,Specimen,NA,70032,1970-01-01,2099-12-31,NA
1668,2000025531,FOOT CULTURE,Specimen,MIMIC-IV,Specimen,NA,70037,1970-01-01,2099-12-31,NA
1669,2000025557,TISSUE,Specimen,MIMIC-IV,Specimen,NA,70073,1970-01-01,2099-12-31,NA
1670,2000025525,EAR,Specimen,MIMIC-IV,Specimen,NA,70031,1970-01-01,2099-12-31,NA
1671,2000025512,BLOOD CULTURE - NEONATE,Specimen,MIMIC-IV,Specimen,NA,70014,1970-01-01,2099-12-31,NA
1674,2000025535,Influenza A/B by DFA - Bronch Wash,Specimen,MIMIC-IV,Specimen,NA,70044,1970-01-01,2099-12-31,NA
1675,2000025519,BRONCHOALVEOLAR LAVAGE,Specimen,MIMIC-IV,Specimen,NA,70021,1970-01-01,2099-12-31,NA
1679,2000025509,BLOOD CULTURE ( MYCO/F LYTIC BOTTLE),Specimen,MIMIC-IV,Specimen,NA,70011,1970-01-01,2099-12-31,NA
1680,2000025565,URINE,Specimen,MIMIC-IV,Specimen,NA,70081,1970-01-01,2099-12-31,NA
1682,2000025541,PERIPHERAL BLOOD LYMPHOCYTES,Specimen,MIMIC-IV,Specimen,NA,70052,1970-01-01,2099-12-31,NA
1683,2000025570,Blood (EBV),Specimen,MIMIC-IV,Specimen,NA,70088,1970-01-01,2099-12-31,NA
1685,2000025505,BLOOD BAG FLUID,Specimen,MIMIC-IV,Specimen,NA,70007,1970-01-01,2099-12-31,NA
1687,2000025551,SWAB,Specimen,MIMIC-IV,Specimen,NA,70067,1970-01-01,2099-12-31,NA
1688,2000025566,"URINE,SUPRAPUBIC ASPIRATE",Specimen,MIMIC-IV,Specimen,NA,70082,1970-01-01,2099-12-31,NA
1689,2000025574,"SWAB, R/O GC",Specimen,MIMIC-IV,Specimen,NA,70092,1970-01-01,2099-12-31,NA
1690,2000025579,TISSUE,Specimen,MIMIC-IV,Specimen,NA,90272,1970-01-01,2099-12-31,NA
1692,2000025514,BLOOD CULTURE (POST-MORTEM),Specimen,MIMIC-IV,Specimen,NA,70016,1970-01-01,2099-12-31,NA
1694,2000025515,SEROLOGY/BLOOD,Specimen,MIMIC-IV,Specimen,NA,70017,1970-01-01,2099-12-31,NA
1695,2000025550,STOOL (RECEIVED IN TRANSPORT SYSTEM),Specimen,MIMIC-IV,Specimen,NA,70066,1970-01-01,2099-12-31,NA
1696,2000025563,URINE,Specimen,MIMIC-IV,Specimen,NA,70079,1970-01-01,2099-12-31,NA
1698,2000025560,TISSUE,Specimen,MIMIC-IV,Specimen,NA,70076,1970-01-01,2099-12-31,NA
1702,2000025546,Stem Cell - Blood Culture,Specimen,MIMIC-IV,Specimen,NA,70060,1970-01-01,2099-12-31,NA
1703,2000025554,SWAB,Specimen,MIMIC-IV,Specimen,NA,70070,1970-01-01,2099-12-31,NA
1704,2000025538,NEOPLASTIC BLOOD,Specimen,MIMIC-IV,Specimen,NA,70049,1970-01-01,2099-12-31,NA
1705,2000025583,BLOOD,Specimen,MIMIC-IV,Specimen,NA,90924,1970-01-01,2099-12-31,NA
1706,2000025571,Blood (Malaria),Specimen,MIMIC-IV,Specimen,NA,70089,1970-01-01,2099-12-31,NA
1707,2000025567,SWAB,Specimen,MIMIC-IV,Specimen,NA,70084,1970-01-01,2099-12-31,NA
1708,2000025521,CATHETER OR LINE,Specimen,MIMIC-IV,Specimen,NA,70023,1970-01-01,2099-12-31,NA
1711,2000025549,STOOL,Specimen,MIMIC-IV,Specimen,NA,70064,1970-01-01,2099-12-31,NA
1714,2000025534,SWAB,Specimen,MIMIC-IV,Specimen,NA,70040,1970-01-01,2099-12-31,NA
