id,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
227325,3003105,Gentamicin [Susceptibility] by Disk diffusion (KB),Measurement,LOINC,Lab Test,S,268-3,1970-01-01,2099-12-31,NA
227428,3008295,Osmolality of Serum or Plasma,Measurement,LOINC,Lab Test,S,2692-2,1970-01-01,2099-12-31,NA
227464,3026782,Osmolality of Urine,Measurement,LOINC,Lab Test,S,2695-5,1970-01-01,2099-12-31,NA
227554,3027801,Oxygen [Partial pressure] in Arterial blood,Measurement,LOINC,Lab Test,S,2703-7,1970-01-01,2099-12-31,NA
227608,3016502,Oxygen saturation in Arterial blood,Measurement,LOINC,Lab Test,S,2708-6,1970-01-01,2099-12-31,NA
227867,3000067,Parathyrin.intact [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,2731-8,1970-01-01,2099-12-31,NA
227907,3005131,Glucose mean value [Mass/volume] in Blood Estimated from glycated hemoglobin,Measurement,LOINC,Lab Test,S,27353-2,1970-01-01,2099-12-31,NA
228005,3019977,pH of Arterial blood,Measurement,LOINC,Lab Test,S,2744-1,1970-01-01,2099-12-31,NA
228043,3018672,pH of Body fluid,Measurement,LOINC,Lab Test,S,2748-2,1970-01-01,2099-12-31,NA
228127,3015736,pH of Urine,Measurement,LOINC,Lab Test,S,2756-5,1970-01-01,2099-12-31,NA
228329,3011904,Phosphate [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,2777-1,1970-01-01,2099-12-31,NA
228343,3026729,Phosphate [Mass/volume] in Urine,Measurement,LOINC,Lab Test,S,2778-9,1970-01-01,2099-12-31,NA
228654,3003793,Imipenem [Susceptibility] by Disk diffusion (KB),Measurement,LOINC,Lab Test,S,280-8,1970-01-01,2099-12-31,NA
228825,3023103,Potassium [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,2823-3,1970-01-01,2099-12-31,NA
228880,3016038,Potassium [Moles/volume] in Urine,Measurement,LOINC,Lab Test,S,2828-2,1970-01-01,2099-12-31,NA
229037,3004722,Prolactin [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,2842-3,1970-01-01,2099-12-31,NA
229167,3002179,Metamyelocytes/100 leukocytes in Blood,Measurement,LOINC,Lab Test,S,28541-1,1970-01-01,2099-12-31,NA
229201,3013603,Prostate specific Ag [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,2857-1,1970-01-01,2099-12-31,NA
229458,3019473,Protein [Mass/volume] in Cerebral spinal fluid,Measurement,LOINC,Lab Test,S,2880-3,1970-01-01,2099-12-31,NA
229487,3003434,Protein [Mass/volume] in Pleural fluid,Measurement,LOINC,Lab Test,S,2882-9,1970-01-01,2099-12-31,NA
229496,3002331,Protein [Mass/volume] in Peritoneal fluid,Measurement,LOINC,Lab Test,S,2883-7,1970-01-01,2099-12-31,NA
229513,3020630,Protein [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,2885-2,1970-01-01,2099-12-31,NA
229541,3037185,Protein [Presence] in Urine,Measurement,LOINC,Lab Test,S,2887-8,1970-01-01,2099-12-31,NA
229568,3001582,Protein/Creatinine [Mass Ratio] in Urine,Measurement,LOINC,Lab Test,S,2890-2,1970-01-01,2099-12-31,NA
229960,3000941,Linezolid [Susceptibility] by Disk diffusion (KB),Measurement,LOINC,Lab Test,S,29255-7,1970-01-01,2099-12-31,NA
230189,3025315,Body weight,Measurement,LOINC,Clinical Observation,S,29463-7,1970-01-01,2099-12-31,NA
230196,3000285,Sodium [Moles/volume] in Blood,Measurement,LOINC,Lab Test,S,2947-0,1970-01-01,2099-12-31,NA
230243,3019550,Sodium [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,2951-2,1970-01-01,2099-12-31,NA
230288,3003181,Sodium [Moles/volume] in Urine,Measurement,LOINC,Lab Test,S,2955-3,1970-01-01,2099-12-31,NA
230674,3017595,Ampicillin [Susceptibility] by Disk diffusion (KB),Measurement,LOINC,Lab Test,S,29-9,1970-01-01,2099-12-31,NA
230885,3035851,Transitional cells [#/area] in Urine sediment by Microscopy high power field,Measurement,LOINC,Lab Test,S,30089-7,1970-01-01,2099-12-31,NA
230931,3036535,Thyroglobulin [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,3013-0,1970-01-01,2099-12-31,NA
230967,3009201,Thyrotropin [Units/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,3016-3,1970-01-01,2099-12-31,NA
231060,3008598,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,3024-7,1970-01-01,2099-12-31,NA
231061,3012381,Cytomegalovirus DNA [#/volume] (viral load) in Serum or Plasma by NAA with probe detection,Measurement,LOINC,Lab Test,S,30247-1,2001-10-01,2099-12-31,NA
231077,3016991,Thyroxine (T4) [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,3026-2,1970-01-01,2099-12-31,NA
231086,3017523,Thyroxine (T4)/Thyroxine binding globulin [Mass Ratio] in Serum or Plasma,Measurement,LOINC,Lab Test,S,3027-0,1970-01-01,2099-12-31,NA
231206,3001893,Eosinophils/100 leukocytes in Pleural fluid,Measurement,LOINC,Lab Test,S,30379-2,1970-01-01,2099-12-31,NA
231208,3019298,Eosinophils/100 leukocytes in Peritoneal fluid,Measurement,LOINC,Lab Test,S,30380-0,1970-01-01,2099-12-31,NA
231212,3002888,Erythrocyte distribution width [Entitic volume],Measurement,LOINC,Lab Test,S,30384-2,1970-01-01,2099-12-31,NA
231223,3035715,Granulocytes [#/volume] in Blood,Measurement,LOINC,Lab Test,S,30394-1,1970-01-01,2099-12-31,NA
231233,3004905,Lipase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,3040-3,1970-01-01,2099-12-31,NA
231239,3015094,Leukocytes other/100 leukocytes in Pleural fluid,Measurement,LOINC,Lab Test,S,30408-9,1970-01-01,2099-12-31,NA
231240,3008855,Leukocytes other/100 leukocytes in Peritoneal fluid,Measurement,LOINC,Lab Test,S,30409-7,1970-01-01,2099-12-31,NA
231343,3021717,Triiodothyronine resin uptake (T3RU) in Serum or Plasma,Measurement,LOINC,Lab Test,S,3050-2,1970-01-01,2099-12-31,NA
231381,3010340,Triiodothyronine (T3) [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,3053-6,1970-01-01,2099-12-31,NA
231720,3037556,Urate [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,3084-1,1970-01-01,2099-12-31,NA
231747,3033526,Urate [Mass/volume] in Urine,Measurement,LOINC,Lab Test,S,3086-6,1970-01-01,2099-12-31,NA
231830,3013682,Urea nitrogen [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,3094-0,1970-01-01,2099-12-31,NA
231849,3011965,Urea nitrogen [Mass/volume] in Urine,Measurement,LOINC,Lab Test,S,3095-7,1970-01-01,2099-12-31,NA
232453,3020716,Inhaled oxygen concentration,Measurement,LOINC,Clinical Observation,S,3150-0,1970-01-01,2099-12-31,NA
232472,3005629,Inhaled oxygen flow rate,Measurement,LOINC,Clinical Observation,S,3151-8,1970-01-01,2099-12-31,NA
232710,3013466,aPTT in Blood by Coagulation assay,Measurement,LOINC,Lab Test,S,3173-2,1970-01-01,2099-12-31,NA
233627,3016407,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,Measurement,LOINC,Lab Test,S,3255-7,1970-01-01,2099-12-31,NA
233778,3047181,Lactate [Moles/volume] in Blood,Measurement,LOINC,Lab Test,S,32693-4,2002-10-14,2099-12-31,NA
234095,3003709,Acetaminophen [Presence] in Serum or Plasma,Measurement,LOINC,Lab Test,S,3297-9,1970-01-01,2099-12-31,NA
234230,3016573,Ampicillin+Sulbactam [Susceptibility] by Disk diffusion (KB),Measurement,LOINC,Lab Test,S,33-1,1970-01-01,2099-12-31,NA
234522,3043387,Monocytes/100 leukocytes in Pleural fluid,Measurement,LOINC,Lab Test,S,33362-5,1970-01-01,2099-12-31,NA
234538,3029170,Macrophages/100 leukocytes in Synovial fluid,Measurement,LOINC,Lab Test,S,33376-5,1970-01-01,2099-12-31,NA
234672,3027944,Amphetamines [Presence] in Urine,Measurement,LOINC,Lab Test,S,3349-8,1970-01-01,2099-12-31,NA
234965,3003132,"Barbiturates [Presence] in Serum, Plasma or Blood",Measurement,LOINC,Lab Test,S,3376-1,1970-01-01,2099-12-31,NA
234967,3029187,Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,33762-6,1970-01-01,2099-12-31,NA
234984,3002020,Barbiturates [Presence] in Urine,Measurement,LOINC,Lab Test,S,3377-9,1970-01-01,2099-12-31,NA
235035,3043728,WBC casts [Presence] in Urine sediment by Light microscopy,Measurement,LOINC,Lab Test,S,33825-1,1970-01-01,2099-12-31,NA
235121,3000764,Benzodiazepines [Presence] in Urine,Measurement,LOINC,Lab Test,S,3390-2,1970-01-01,2099-12-31,NA
235204,3016879,Cocaine [Presence] in Urine,Measurement,LOINC,Lab Test,S,3397-7,1970-01-01,2099-12-31,NA
235588,3028639,carBAMazepine [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,3432-2,1970-01-01,2099-12-31,NA
235771,3044938,Influenza virus A RNA [Presence] in Specimen by NAA with probe detection,Measurement,LOINC,Lab Test,S,34487-9,1970-01-01,2099-12-31,NA
236039,3031147,"Carbon dioxide, total [Moles/volume] in Blood by calculation",Measurement,LOINC,Lab Test,S,34728-6,2003-11-04,2099-12-31,NA
237087,3035509,Tobramycin [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,35670-9,2004-04-02,2099-12-31,NA
237217,3034593,DAPTOmycin [Susceptibility] by Disk diffusion (KB),Measurement,LOINC,Lab Test,S,35787-1,1970-01-01,2099-12-31,NA
237897,3038047,Nitrofurantoin [Susceptibility] by Disk diffusion (KB),Measurement,LOINC,Lab Test,S,364-0,1970-01-01,2099-12-31,NA
238763,3025696,Lithium [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,3719-2,1970-01-01,2099-12-31,NA
239283,3036180,Methadone [Presence] in Urine,Measurement,LOINC,Lab Test,S,3773-9,1970-01-01,2099-12-31,NA
239787,3034263,Pain severity - Reported,Observation,LOINC,Clinical Observation,S,38208-5,2004-06-30,2099-12-31,NA
239803,3036098,Sensory perception Braden scale,Measurement,LOINC,Clinical Observation,S,38222-6,1970-01-01,2099-12-31,NA
239804,3037318,Physical activity Braden scale,Measurement,LOINC,Clinical Observation,S,38223-4,1970-01-01,2099-12-31,NA
239806,3035206,Physical mobility Braden scale,Measurement,LOINC,Clinical Observation,S,38224-2,1970-01-01,2099-12-31,NA
239807,3035816,Nutrition intake pattern Braden scale,Measurement,LOINC,Clinical Observation,S,38225-9,1970-01-01,2099-12-31,NA
239808,3037347,Friction and shear Braden scale,Measurement,LOINC,Clinical Observation,S,38226-7,1970-01-01,2099-12-31,NA
239811,3037022,Moisture exposure Braden scale,Measurement,LOINC,Clinical Observation,S,38229-1,1970-01-01,2099-12-31,NA
240088,3003906,Oxacillin [Susceptibility] by Disk diffusion (KB),Measurement,LOINC,Lab Test,S,384-8,1970-01-01,2099-12-31,NA
240437,3027008,Opiates [Presence] in Urine,Measurement,LOINC,Lab Test,S,3879-4,1970-01-01,2099-12-31,NA
240529,3039006,Oral care given,Observation,LOINC,Clinical Observation,S,38877-7,2004-12-14,2099-12-31,NA
240785,3043970,Color of Skin,Measurement,LOINC,Clinical Observation,S,39107-8,1970-01-01,2099-12-31,NA
240800,3042347,Dressing for Wound,Measurement,LOINC,Clinical Observation,S,39121-9,1970-01-01,2099-12-31,NA
241098,3023307,Penicillin G [Susceptibility] by Disk diffusion (KB),Measurement,LOINC,Lab Test,S,393-9,1970-01-01,2099-12-31,NA
241197,3024886,PHENobarbital [Presence] in Serum or Plasma,Measurement,LOINC,Lab Test,S,3947-9,1970-01-01,2099-12-31,NA
241417,3021595,Phenytoin [Presence] in Serum or Plasma,Measurement,LOINC,Lab Test,S,3967-7,1970-01-01,2099-12-31,NA
242040,3005309,Salicylates [Presence] in Serum or Plasma,Measurement,LOINC,Lab Test,S,4023-8,1970-01-01,2099-12-31,NA
242351,3041635,Macrophages/100 leukocytes in Peritoneal fluid by Manual count,Measurement,LOINC,Lab Test,S,40517-5,1970-01-01,2099-12-31,NA
242425,3006958,Tobramycin [Mass/volume] in Serum or Plasma --random,Measurement,LOINC,Lab Test,NA,4058-4,2015-06-28,2015-06-29,U
242591,3025478,Tricyclic antidepressants [Presence] in Serum or Plasma,Measurement,LOINC,Lab Test,S,4073-3,1970-01-01,2099-12-31,NA
242793,3011380,Vancomycin [Mass/volume] in Serum or Plasma --random,Measurement,LOINC,Lab Test,NA,4091-5,2015-06-28,2015-06-29,U
242869,3038288,Influenza virus B RNA [Presence] in Specimen by NAA with probe detection,Measurement,LOINC,Lab Test,S,40982-1,2005-05-06,2099-12-31,NA
243194,3039000,Anion gap in Blood,Measurement,LOINC,Lab Test,S,41276-7,2005-05-19,2099-12-31,NA
243276,3016242,Piperacillin+Tazobactam [Susceptibility] by Disk diffusion (KB),Measurement,LOINC,Lab Test,S,413-5,1970-01-01,2099-12-31,NA
243526,3037663,"Carbon dioxide, total [Moles/volume] in Arterial blood by calculation",Measurement,LOINC,Lab Test,S,41647-9,2005-07-05,2099-12-31,NA
244637,3031951,Benzodiazepines [Presence] in Blood,Measurement,LOINC,Lab Test,S,42662-7,2005-10-12,2099-12-31,NA
244909,3037153,rifAMPin [Susceptibility] by Disk diffusion (KB),Measurement,LOINC,Lab Test,S,429-1,1970-01-01,2099-12-31,NA
245345,3043310,Chlamydia trachomatis rRNA [Presence] in Specimen by NAA with probe detection,Measurement,LOINC,Lab Test,S,43304-5,2005-12-28,2099-12-31,NA
247194,3046838,Edema site,Measurement,LOINC,Clinical Observation,S,44972-8,2006-04-13,2099-12-31,NA
247644,3013707,Erythrocyte sedimentation rate by Westergren method,Measurement,LOINC,Lab Test,S,4537-7,1970-01-01,2099-12-31,NA
247699,3012336,Haptoglobin [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,4542-7,1970-01-01,2099-12-31,NA
247717,3023314,Hematocrit [Volume Fraction] of Blood by Automated count,Measurement,LOINC,Lab Test,S,4544-3,1970-01-01,2099-12-31,NA
247762,3004410,Hemoglobin A1c/Hemoglobin.total in Blood,Measurement,LOINC,Lab Test,S,4548-4,1970-01-01,2099-12-31,NA
247911,3002908,Hemoglobin C/Hemoglobin.total in Blood by Electrophoresis acid (pH 6.3),Measurement,LOINC,Lab Test,S,4561-7,1970-01-01,2099-12-31,NA
248589,3014644,Hemoglobin S [Presence] in Blood by Electrophoresis acid (pH 6.3),Measurement,LOINC,Lab Test,S,4622-7,1970-01-01,2099-12-31,NA
250629,3051714,Fibrin D-dimer FEU [Mass/volume] in Platelet poor plasma,Measurement,LOINC,Lab Test,S,48065-7,2007-01-05,2099-12-31,NA
251773,3049226,Creatine [Mass/volume] in 24 hour Urine,Measurement,LOINC,Lab Test,S,49097-9,2007-05-15,2099-12-31,NA
252531,3002850,Tetracycline [Susceptibility] by Disk diffusion (KB),Measurement,LOINC,Lab Test,S,497-8,1970-01-01,2099-12-31,NA
253304,3000099,Nuclear Ab [Units/volume] in Serum by Immunoassay,Measurement,LOINC,Lab Test,S,5047-6,1970-01-01,2099-12-31,NA
253776,3022094,Tobramycin [Susceptibility] by Disk diffusion (KB),Measurement,LOINC,Lab Test,S,509-0,1970-01-01,2099-12-31,NA
254537,3040168,Immature granulocytes [#/volume] in Blood,Measurement,LOINC,Lab Test,S,51584-1,2007-12-10,2099-12-31,NA
254698,3012222,Trimethoprim+Sulfamethoxazole [Susceptibility] by Disk diffusion (KB),Measurement,LOINC,Lab Test,S,517-3,1970-01-01,2099-12-31,NA
254819,3028662,Hepatitis A virus Ab [Units/volume] in Serum or Plasma by Immunoassay,Measurement,LOINC,Lab Test,S,5183-9,1970-01-01,2099-12-31,NA
254854,3016557,Hepatitis B virus core Ab [Units/volume] in Serum by Immunoassay,Measurement,LOINC,Lab Test,S,5187-0,1970-01-01,2099-12-31,NA
254928,3013731,Hepatitis B virus surface Ab [Units/volume] in Serum or Plasma by Immunoassay,Measurement,LOINC,Lab Test,S,5193-8,1970-01-01,2099-12-31,NA
254954,3019510,Hepatitis B virus surface Ag [Presence] in Serum or Plasma by Immunoassay,Measurement,LOINC,Lab Test,S,5196-1,1970-01-01,2099-12-31,NA
255230,3037274,HIV 1 Ab [Units/volume] in Serum or Plasma by Immunoassay,Measurement,LOINC,Lab Test,S,5220-9,1970-01-01,2099-12-31,NA
255619,3008504,Vancomycin [Susceptibility] by Disk diffusion (KB),Measurement,LOINC,Lab Test,S,525-6,1970-01-01,2099-12-31,NA
255905,3041372,Nucleated cells [#/volume] in Cerebral spinal fluid by Automated count,Measurement,LOINC,Lab Test,S,52816-6,2008-04-21,2099-12-31,NA
255907,3041408,Nucleated cells [#/volume] in Peritoneal fluid by Automated count,Measurement,LOINC,Lab Test,S,52818-2,2008-04-21,2099-12-31,NA
255908,3041079,Nucleated cells [#/volume] in Pleural fluid by Automated count,Measurement,LOINC,Lab Test,S,52819-0,2008-04-21,2099-12-31,NA
256991,3021200,Thyroglobulin Ab [Units/volume] in Serum by Radioimmunoassay (RIA),Measurement,LOINC,Lab Test,S,5380-1,1970-01-01,2099-12-31,NA
257456,40757349,CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Blood,Measurement,LOINC,Lab Test,S,54218-3,2008-12-16,2099-12-31,NA
257837,40757693,Indicators of pain or possible pain,Observation,LOINC,Survey,S,54562-4,2009-01-20,2099-12-31,NA
257935,3004837,Deprecated CD34 cells/100 cells in Blood,Measurement,LOINC,Lab Test,NA,5465-0,2011-03-15,2011-03-16,U
258212,40758030,Preferred language,Observation,LOINC,Clinical Observation,S,54899-0,2009-01-20,2099-12-31,NA
258217,40758035,Norovirus genogroup I RNA [Presence] in Stool by NAA with probe detection,Measurement,LOINC,Lab Test,S,54905-5,2009-01-21,2099-12-31,NA
258218,40758036,Norovirus genogroup II RNA [Presence] in Stool by NAA with probe detection,Measurement,LOINC,Lab Test,S,54906-3,2009-01-21,2099-12-31,NA
259896,3026400,Ethanol [Presence] in Serum or Plasma,Measurement,LOINC,Lab Test,S,5642-4,1970-01-01,2099-12-31,NA
260972,40760512,CD34 cells/100 cells in Bone marrow,Measurement,LOINC,Lab Test,S,57400-4,2009-10-06,2099-12-31,NA
260992,40760530,CD20 cells/100 cells in Body fluid,Measurement,LOINC,Lab Test,S,57418-6,2009-10-06,2099-12-31,NA
261254,40760766,Tidal volume.inspired maximum setting Ventilator alarm,Measurement,LOINC,Clinical Observation,S,57654-6,2009-10-20,2099-12-31,NA
261279,3007876,Appearance of Urine,Measurement,LOINC,Lab Test,S,5767-9,1970-01-01,2099-12-31,NA
261298,3025255,Bacteria [#/area] in Urine sediment by Microscopy high power field,Measurement,LOINC,Lab Test,S,5769-5,1970-01-01,2099-12-31,NA
261307,3018834,Bilirubin.total [Presence] in Urine by Test strip,Measurement,LOINC,Lab Test,S,5770-3,1970-01-01,2099-12-31,NA
261352,3006490,Calcium oxalate crystals [Presence] in Urine sediment by Light microscopy,Measurement,LOINC,Lab Test,S,5774-5,1970-01-01,2099-12-31,NA
261398,3027162,Color of Urine,Measurement,LOINC,Lab Test,S,5778-6,1970-01-01,2099-12-31,NA
261498,3010189,Epithelial cells [#/area] in Urine sediment by Microscopy high power field,Measurement,LOINC,Lab Test,S,5787-7,1970-01-01,2099-12-31,NA
261552,3024629,Glucose [Mass/volume] in Urine by Test strip,Measurement,LOINC,Lab Test,S,5792-7,1970-01-01,2099-12-31,NA
261560,3011483,Granular casts [#/area] in Urine sediment by Microscopy low power field,Measurement,LOINC,Lab Test,S,5793-5,1970-01-01,2099-12-31,NA
261569,3011397,Hemoglobin [Presence] in Urine by Test strip,Measurement,LOINC,Lab Test,S,5794-3,1970-01-01,2099-12-31,NA
261596,3022509,Hyaline casts [#/area] in Urine sediment by Microscopy low power field,Measurement,LOINC,Lab Test,S,5796-8,1970-01-01,2099-12-31,NA
261605,3023539,Ketones [Mass/volume] in Urine by Test strip,Measurement,LOINC,Lab Test,S,5797-6,1970-01-01,2099-12-31,NA
261622,3000348,Leukocyte esterase [Presence] in Urine by Test strip,Measurement,LOINC,Lab Test,S,5799-2,1970-01-01,2099-12-31,NA
261657,3021601,Nitrite [Presence] in Urine by Test strip,Measurement,LOINC,Lab Test,S,5802-4,1970-01-01,2099-12-31,NA
261666,3022621,pH of Urine by Test strip,Measurement,LOINC,Lab Test,S,5803-2,1970-01-01,2099-12-31,NA
261675,3005897,Protein [Mass/volume] in Urine by Test strip,Measurement,LOINC,Lab Test,S,5804-0,1970-01-01,2099-12-31,NA
261717,3001494,Erythrocytes [#/volume] in Urine sediment by Microscopy high power field,Measurement,LOINC,Lab Test,S,5808-1,1970-01-01,2099-12-31,NA
261754,3000330,Specific gravity of Urine by Test strip,Measurement,LOINC,Lab Test,S,5811-5,1970-01-01,2099-12-31,NA
261791,3001137,Triple phosphate crystals [Presence] in Urine sediment by Light microscopy,Measurement,LOINC,Lab Test,S,5814-9,1970-01-01,2099-12-31,NA
261817,3036882,Urate crystals [Presence] in Urine sediment by Light microscopy,Measurement,LOINC,Lab Test,S,5817-2,1970-01-01,2099-12-31,NA
261826,3037426,Urobilinogen [Presence] in Urine by Test strip,Measurement,LOINC,Lab Test,S,5818-0,1970-01-01,2099-12-31,NA
261846,3020851,Waxy casts [#/area] in Urine sediment by Microscopy low power field,Measurement,LOINC,Lab Test,S,5819-8,1970-01-01,2099-12-31,NA
261864,3035583,Leukocytes [#/area] in Urine sediment by Microscopy high power field,Measurement,LOINC,Lab Test,S,5821-4,1970-01-01,2099-12-31,NA
261873,3037244,Yeast [#/area] in Urine sediment by Microscopy high power field,Measurement,LOINC,Lab Test,S,5822-2,1970-01-01,2099-12-31,NA
262683,3034795,Deprecated INR in Platelet poor plasma by Coagulation assay,Measurement,LOINC,Lab Test,NA,5895-7,2011-03-15,2011-03-16,U
262711,3009363,Deprecated Activated partial thrombplastin time (aPTT) in Blood by Coagulation assay,Measurement,LOINC,Lab Test,NA,5898-2,2011-03-15,2011-03-16,U
262757,3034426,Prothrombin time (PT),Measurement,LOINC,Lab Test,S,5902-2,1970-01-01,2099-12-31,NA
262839,3018760,Blood smear finding [Identifier] in Blood by Light microscopy,Measurement,LOINC,Lab Test,S,5909-7,1970-01-01,2099-12-31,NA
263181,40762499,Oxygen saturation in Arterial blood by Pulse oximetry,Measurement,LOINC,Clinical Observation,S,59408-5,2010-04-14,2099-12-31,NA
263635,40762903,Apnea interval Ventilator alarm,Measurement,LOINC,Clinical Observation,S,59842-5,2010-05-14,2099-12-31,NA
263831,40763080,Lactate dehydrogenase [Enzymatic activity/volume] in Peritoneal fluid by Pyruvate to lactate reaction,Measurement,LOINC,Lab Test,S,60020-5,2010-06-25,2099-12-31,NA
264189,40763401,Viable CD34 cells/100 CD34 cells in Body fluid,Measurement,LOINC,Lab Test,S,60346-4,2010-07-12,2099-12-31,NA
264624,21490516,Inspiration [Time] Respiratory system,Measurement,LOINC,Clinical Observation,S,60740-8,2016-06-24,2099-12-31,NA
